nome,nota,setor,data_ingestao
Construtora Jobim,"4,6",Construção,2025-04-08
Iberobras,"4,5",Construção,2025-04-08
CBC Couros,"4,5",Construção,2025-04-08
Empesa,"4,5",Construção,2025-04-08
Arycom,"4,2",Construção,2025-04-08
Martins Manutenção Industrial,"5,0",Construção,2025-04-08
Atan Engenharia,"4,0",Construção,2025-04-08
Engesec,"4,0",Construção,2025-04-08
Nakid Construções Civis,"5,0",Construção,2025-04-08
Sigla Sinalização,"4,4",Construção,2025-04-08
Antônio Moro,"4,5",Construção,2025-04-08
Pedreira Itamatamirim,"4,0",Construção,2025-04-08
Cemag Construções e Engenharia LTDA,"4,1",Construção,2025-04-08
SPontes,"4,1",Construção,2025-04-08
BMC Engenharia,"4,6",Construção,2025-04-08
Contrutora JJ Barbosa,"5,0",Construção,2025-04-08
VALE NORTE,"5,0",Construção,2025-04-08
Eficaz Industrial,"5,0",Construção,2025-04-08
Construtora Nunes Medeiros,"5,0",Construção,2025-04-08
Alex André Terraplanagem,"5,0",Construção,2025-04-08
Grupo JN,"4,0",Construção,2025-04-08
Construtora Souza Fernandes,"4,5",Construção,2025-04-08
Primar Impermeabilização Ltda,"4,6",Construção,2025-04-08
CARPENEDO E CIA LTDA,"4,5",Construção,2025-04-08
CARPENEDO E CIA LTDA,"4,5",Construção,2025-04-08
GRP Borges Empreendimentos Imobiliários LTDA,"4,0",Construção,2025-04-08
Águia Representações Comerciais,"4,6",Construção,2025-04-08
Locabox,"4,6",Construção,2025-04-08
Redram Construtora de Obras,"4,7",Construção,2025-04-08
JAV Industrial Services,"4,4",Construção,2025-04-08
EDMIL CONSTRUÇÕES,"4,3",Construção,2025-04-08
Argus Serviços,"5,0",Construção,2025-04-08
